CPU,NUMERO_ITERACION,LATENCIA
0,10313,27228
0,10314,27358
0,10315,27283
0,10316,27191
0,10317,27339
0,10318,27246
0,10319,27190
0,10320,27210
0,10321,27673
0,10322,27247
0,10323,27358
0,10324,27283
0,10325,27228
0,10326,26987
0,10327,27025
0,10328,27358
0,10329,27376
0,10330,27599
0,10331,27413
0,10332,27413
0,10333,27339
0,10334,27376
0,10335,27154
0,10336,27283
0,10337,27339
0,10338,27357
0,10339,27172
0,10340,27635
0,10341,27265
0,10342,27228
0,10343,27283
0,10344,27284
0,10345,27302
0,10346,27376
0,10347,27302
0,10348,27376
0,10349,27302
0,10350,27765
0,10351,27228
0,10352,27357
0,10353,27339
0,10354,27339
0,10355,27265
0,10356,27265
0,10357,27210
0,10358,27357
0,10359,27783
0,10360,27228
0,10361,27284
0,10362,27431
0,10363,27302
0,10364,27376
0,10365,27488
0,10366,27302
0,10367,27394
0,10368,27265
0,10369,27691
0,10370,27321
0,10371,27320
0,10372,27413
0,10373,27302
0,10374,27376
0,10375,27321
0,10376,27376
0,10377,27302
0,10378,27154
0,10379,27876
0,10380,27357
0,10381,27376
0,10382,27358
0,10383,26932
0,10384,27376
0,10385,27302
0,10386,27432
0,10387,27376
0,10388,27320
0,10389,27784
0,10390,27376
0,10391,27210
0,10392,27487
0,10393,27321
0,10394,27487
0,10395,27320
0,10396,27246
0,10397,27265
0,10398,27765
0,10399,27468
0,10400,27227
0,10401,27394
0,10402,27247
0,10403,27394
0,10404,27080
0,10405,27431
0,10406,27302
0,10407,27172
0,10408,27562
0,10409,27339
0,10410,27209
0,10411,27413
0,10412,27450
0,10413,27358
0,10414,27302
0,10415,27265
0,10416,27190
0,10417,27487
0,10418,27710
0,10419,27394
0,10420,27284
0,10421,27247
0,10422,27394
0,10423,27284
0,10424,27210
0,10425,27451
0,10426,27320
0,10427,27746
0,10428,27265
0,10429,27283
0,10430,27302
0,10431,27376
0,10432,27395
0,10433,27283
0,10434,27265
0,10435,27154
0,10436,27339
0,10437,27746
0,10438,27395
0,10439,27024
0,10440,27061
0,10441,27284
0,10442,27284
0,10443,27394
0,10444,27358
0,10445,27376
0,10446,27283
0,10447,27599
0,10448,27247
0,10449,27302
0,10450,27376
0,10451,27414
0,10452,27321
0,10453,27228
0,10454,27302
0,10455,27413
0,10456,27395
0,10457,27876
0,10458,27339
0,10459,27320
0,10460,27247
0,10461,27320
0,10462,27284
0,10463,27376
0,10464,27450
0,10465,27302
0,10466,27857
0,10467,27246
0,10468,27228
0,10469,27357
0,10470,27154
0,10471,27320
0,10472,27340
0,10473,27320
0,10474,27209
0,10475,27376
0,10476,27598
0,10477,27395
0,10478,27321
0,10479,27357
0,10480,27210
0,10481,27376
0,10482,27246
0,10483,27191
0,10484,27136
0,10485,27191
0,10486,27765
0,10487,27302
0,10488,27357
0,10489,27413
0,10490,27321
0,10491,27080
0,10492,27358
0,10493,27302
0,10494,27377
0,10495,27524
0,10496,27080
0,10497,27376
0,10498,27247
0,10499,27117
0,10500,27339
0,10501,27320
0,10502,27376
0,10503,27117
0,10504,27339
0,10505,27784
0,10506,27376
0,10507,27265
0,10508,27432
0,10509,27357
0,10510,27431
0,10511,27284
0,10512,27394
0,10513,27413
0,10514,27339
0,10515,28320
0,10516,27524
0,10517,27617
0,10518,27191
0,10519,27469
0,10520,27209
0,10521,27265
0,10522,27432
0,10523,27339
0,10524,28784
0,10525,27431
0,10526,27525
0,10527,27376
0,10528,27357
0,10529,27265
0,10530,27246
0,10531,27377
0,10532,27191
0,10533,27320
0,10534,27839
0,10535,27487
0,10536,27358
0,10537,27376
0,10538,27339
0,10539,27228
0,10540,27376
0,10541,27413
0,10542,27377
0,10543,27394
0,10544,27820
0,10545,27302
0,10546,27284
0,10547,27283
0,10548,27302
0,10549,27284
0,10550,27672
0,10551,27228
0,10552,26932
0,10553,27394
0,10554,27598
0,10555,27321
0,10556,27339
0,10557,27172
0,10558,27172
0,10559,27320
0,10560,27339
0,10561,27246
0,10562,27394
0,10563,27931
0,10564,27376
0,10565,27228
0,10566,27247
0,10567,27320
0,10568,27302
0,10569,27209
0,10570,27265
0,10571,27265
0,10572,27246
0,10573,27821
0,10574,27358
0,10575,27395
0,10576,27431
0,10577,27376
0,10578,27339
0,10579,27320
0,10580,27265
0,10581,27431
0,10582,27247
0,10583,27747
0,10584,23413
0,10585,23395
0,10586,23228
0,10587,23283
0,10588,23117
0,10589,23154
0,10590,23358
0,10591,23783
0,10592,67820
0,10593,29264
0,10594,27710
0,10595,27913
0,10596,27413
0,10597,27302
0,10598,27117
0,10599,27302
0,10600,27210
0,10601,27302
0,10602,27654
0,10603,27321
0,10604,27395
0,10605,27246
0,10606,27432
0,10607,27246
0,10608,27357
0,10609,27506
0,10610,27635
0,10611,27561
0,10612,28302
0,10613,28321
0,10614,28079
0,10615,27247
0,10616,28173
0,10617,28025
0,10618,27173
0,10619,27247
0,10620,27524
0,10621,27598
0,10622,28617
0,10623,28099
0,10624,27284
0,10625,27265
0,10626,27765
0,10627,28173
0,10628,27265
0,10629,27580
0,10630,26987
0,10631,27932
0,10632,27950
0,10633,27136
0,10634,27487
0,10635,28005
0,10636,28025
0,10637,27469
0,10638,27284
0,10639,27246
0,10640,27247
0,10641,28394
0,10642,27394
0,10643,27265
0,10644,27487
0,10645,27487
0,10646,27487
0,10647,27395
0,10648,27117
0,10649,27247
0,10650,27099
0,10651,27636
0,10652,27395
0,10653,27136
0,10654,27283
0,10655,27135
0,10656,27320
0,10657,27210
0,10658,27284
0,10659,27006
0,10660,27783
0,10661,27339
0,10662,27302
0,10663,27080
0,10664,26969
0,10665,26913
0,10666,26876
0,10667,27265
0,10668,27488
0,10669,27395
0,10670,27265
0,10671,27543
0,10672,27209
0,10673,27339
0,10674,27339
0,10675,27339
0,10676,27172
0,10677,27283
0,10678,27005
0,10679,27210
0,10680,27802
0,10681,27339
0,10682,27431
0,10683,27080
0,10684,27247
0,10685,27432
0,10686,27246
0,10687,27450
0,10688,27413
0,10689,27339
0,10690,27857
0,10691,27265
0,10692,27062
0,10693,27284
0,10694,27376
0,10695,28469
0,10696,27302
0,10697,27228
0,10698,27265
0,10699,28043
0,10700,27302
0,10701,27024
0,10702,27395
0,10703,27543
0,10704,27395
0,10705,27505
0,10706,27488
0,10707,27561
0,10708,27524
0,10709,27969
0,10710,27394
0,10711,27339
0,10712,27135
0,10713,27616
0,10714,27617
0,10715,27617
0,10716,27765
0,10717,27265
0,10718,27228
0,10719,27969
0,10720,27302
0,10721,27395
0,10722,26895
0,10723,27616
0,10724,28117
0,10725,27098
0,10726,27450
0,10727,27284
0,10728,27931
0,10729,27395
0,10730,27284
0,10731,27599
0,10732,27339
0,10733,27432
0,10734,27191
0,10735,28080
0,10736,27283
0,10737,27413
0,10738,27876
0,10739,27172
0,10740,27024
0,10741,27062
0,10742,27506
0,10743,27173
0,10744,27394
0,10745,27190
0,10746,27209
0,10747,27247
0,10748,27839
0,10749,27265
0,10750,27357
0,10751,27487
0,10752,28098
0,10753,27431
0,10754,27228
0,10755,27376
0,10756,27339
0,10757,27765
0,10758,27487
0,10759,27283
0,10760,27339
0,10761,27357
0,10762,27376
0,10763,27320
0,10764,27283
0,10765,27413
0,10766,27580
0,10767,27913
0,10768,27413
0,10769,27450
0,10770,27450
0,10771,27376
0,10772,27413
0,10773,27543
0,10774,27450
0,10775,27302
0,10776,27228
0,10777,27913
0,10778,27672
0,10779,27395
0,10780,27524
0,10781,27783
0,10782,27191
0,10783,27673
0,10784,27505
0,10785,27339
0,10786,27673
0,10787,27431
0,10788,27451
0,10789,27210
0,10790,27376
0,10791,27339
0,10792,27395
0,10793,27506
0,10794,27413
0,10795,27431
0,10796,27858
0,10797,27450
0,10798,27246
0,10799,27321
0,10800,27264
0,10801,27394
0,10802,27376
0,10803,27321
0,10804,27451
0,10805,27376
0,10806,27839
0,10807,27265
0,10808,27450
0,10809,27432
0,10810,27358
0,10811,27394
0,10812,27543
0,10813,27469
0,10814,27339
0,10815,27395
0,10816,27839
0,10817,27524
0,10818,27228
0,10819,27525
0,10820,27283
0,10821,27284
0,10822,27246
0,10823,27265
0,10824,27191
0,10825,27468
0,10826,27468
0,10827,27450
0,10828,27080
0,10829,27136
0,10830,27209
0,10831,27339
0,10832,27172
0,10833,27413
0,10834,27376
0,10835,27709
0,10836,27284
0,10837,27302
0,10838,26987
0,10839,27395
0,10840,26987
0,10841,27116
0,10842,27228
0,10843,27228
0,10844,27506
0,10845,27579
0,10846,27284
0,10847,27432
0,10848,27505
0,10849,27228
0,10850,27283
0,10851,27376
0,10852,27487
0,10853,27321
0,10854,27209
0,10855,27839
0,10856,28099
0,10857,27653
0,10858,28006
0,10859,27653
0,10860,27764
0,10861,27450
0,10862,27395
0,10863,27320
0,10864,27894
0,10865,27635
0,10866,27599
0,10867,27524
0,10868,27210
0,10869,28154
0,10870,27191
0,10871,28062
0,10872,27468
0,10873,27173
0,10874,27691
0,10875,27209
0,10876,27302
0,10877,27357
0,10878,27247
0,10879,27210
0,10880,27209
0,10881,27228
0,10882,27320
0,10883,27080
0,10884,27617
0,10885,27339
0,10886,27154
0,10887,27228
0,10888,27413
0,10889,27043
0,10890,27172
0,10891,27042
0,10892,27117
0,10893,27746
0,10894,27098
0,10895,27172
0,10896,27339
0,10897,27487
0,10898,27228
0,10899,27339
0,10900,27228
0,10901,27246
0,10902,27321
0,10903,27673
0,10904,27321
0,10905,27154
0,10906,27394
0,10907,27302
0,10908,27395
0,10909,27357
0,10910,27339
0,10911,27395
0,10912,27320
0,10913,27876
0,10914,27154
0,10915,27395
0,10916,27246
0,10917,27524
0,10918,27228
0,10919,27302
0,10920,27210
0,10921,27247
0,10922,27765
0,10923,27579
0,10924,27321
0,10925,27247
0,10926,27283
0,10927,27247
0,10928,27339
0,10929,27210
0,10930,27413
0,10931,27283
0,10932,27802
0,10933,27357
0,10934,27432
0,10935,27431
0,10936,27525
0,10937,27265
0,10938,27395
0,10939,27376
0,10940,27284
0,10941,27172
0,10942,27802
0,10943,27432
0,10944,27432
0,10945,27191
0,10946,27265
0,10947,27210
0,10948,27284
0,10949,27284
0,10950,26876
0,10951,27265
0,10952,27728
0,10953,27339
0,10954,27191
0,10955,27209
0,10956,27191
0,10957,27154
0,10958,27302
0,10959,27395
0,10960,27432
0,10961,27450
0,10962,27321
0,10963,27395
0,10964,27172
0,10965,27172
0,10966,27154
0,10967,27098
0,10968,27302
0,10969,27136
0,10970,27080
0,10971,27617
0,10972,27172
0,10973,27283
0,10974,27321
0,10975,27432
0,10976,27487
0,10977,27247
0,10978,27210
0,10979,27080
0,10980,27024
0,10981,27543
0,10982,27135
0,10983,27265
0,10984,27228
0,10985,27191
0,10986,27265
0,10987,27172
0,10988,27284
0,10989,27228
0,10990,27857
0,10991,27506
0,10992,27524
0,10993,27525
0,10994,28135
0,10995,27358
0,10996,27265
0,10997,27209
0,10998,27172
0,10999,27227
0,11000,27821
0,11001,27302
0,11002,27265
0,11003,27394
0,11004,27154
0,11005,27191
0,11006,26821
0,11007,27413
0,11008,27598
0,11009,27302
0,11010,27858
0,11011,27376
0,11012,27506
0,11013,27154
0,11014,27339
0,11015,27284
0,11016,27228
0,11017,27190
0,11018,27228
0,11019,27136
0,11020,27488
0,11021,27265
0,11022,27098
0,11023,27302
0,11024,27598
0,11025,27302
0,11026,27376
0,11027,27358
0,11028,27153
0,11029,27691
0,11030,27302
0,11031,26950
0,11032,27339
0,11033,27228
0,11034,26987
0,11035,27246
0,11036,27136
0,11037,27191
0,11038,27209
0,11039,27691
0,11040,27246
0,11041,27172
0,11042,27339
0,11043,27080
0,11044,27210
0,11045,27024
0,11046,27209
0,11047,27302
0,11048,27432
0,11049,27857
0,11050,27136
0,11051,27227
0,11052,27173
0,11053,27302
0,11054,27357
0,11055,27209
0,11056,27321
0,11057,27320
0,11058,27802
0,11059,27321
0,11060,27265
0,11061,27320
0,11062,27265
0,11063,27098
0,11064,27488
0,11065,27469
0,11066,27395
0,11067,27413
0,11068,27876
0,11069,27524
0,11070,27450
0,11071,27376
0,11072,27580
0,11073,27450
0,11074,27543
0,11075,27302
0,11076,27173
0,11077,27265
0,11078,27765
0,11079,27302
0,11080,27320
0,11081,27358
0,11082,27321
0,11083,27653
0,11084,27413
0,11085,27432
0,11086,27320
0,11087,27413
0,11088,27932
0,11089,27469
0,11090,27487
0,11091,27191
0,11092,27265
0,11093,27173
0,11094,27209
0,11095,27339
0,11096,27432
0,11097,27895
0,11098,27468
0,11099,27339
0,11100,27394
0,11101,27246
0,11102,27580
0,11103,27450
0,11104,27543
0,11105,27432
0,11106,27376
0,11107,27783
0,11108,27358
0,11109,27395
0,11110,27395
0,11111,27469
0,11112,27376
0,11113,27432
0,11114,27357
0,11115,27431
0,11116,27376
0,11117,28025
0,11118,27468
0,11119,27154
0,11120,27080
0,11121,27783
0,11122,27320
0,11123,27172
0,11124,27395
0,11125,27413
0,11126,28080
0,11127,27524
0,11128,27302
0,11129,27302
0,11130,27524
0,11131,27487
0,11132,27524
0,11133,27265
0,11134,27247
0,11135,27617
0,11136,27894
0,11137,27561
0,11138,27302
0,11139,27468
0,11140,27339
0,11141,27376
0,11142,27524
0,11143,27265
0,11144,27468
0,11145,27598
0,11146,27746
0,11147,27432
0,11148,27246
0,11149,27469
0,11150,27302
0,11151,27469
0,11152,27709
0,11153,27414
0,11154,27450
0,11155,27469
0,11156,71209
0,11157,27728
0,11158,27283
0,11159,27117
0,11160,27228
0,11161,27320
0,11162,27117
0,11163,27246
0,11164,27136
0,11165,28025
0,11166,27247
0,11167,27136
0,11168,27302
0,11169,27302
0,11170,27247
0,11171,27283
0,11172,27062
0,11173,27247
0,11174,27209
0,11175,27839
0,11176,27154
0,11177,27284
0,11178,26950
0,11179,27265
0,11180,27191
0,11181,27228
0,11182,27265
0,11183,27246
0,11184,27172
0,11185,27802
0,11186,27265
0,11187,27191
0,11188,27320
0,11189,27339
0,11190,27376
0,11191,27394
0,11192,27135
0,11193,27247
0,11194,27913
0,11195,27413
0,11196,27191
0,11197,27264
0,11198,27154
0,11199,27246
0,11200,27227
0,11201,27394
0,11202,27247
0,11203,27265
0,11204,27802
0,11205,27431
0,11206,27172
0,11207,27302
0,11208,27135
0,11209,27357
0,11210,27210
0,11211,27302
0,11212,27228
0,11213,27154
0,11214,27895
0,11215,27394
0,11216,27265
0,11217,27284
0,11218,27154
0,11219,27321
0,11220,27284
0,11221,27173
0,11222,27302
0,11223,27858
0,11224,27357
0,11225,27191
0,11226,27228
0,11227,27247
0,11228,27265
0,11229,27210
0,11230,27357
0,11231,27321
0,11232,27302
0,11233,27950
0,11234,27099
0,11235,27024
0,11236,27358
0,11237,27247
0,11238,27339
0,11239,27339
0,11240,27265
0,11241,27247
0,11242,27246
0,11243,27747
0,11244,27265
0,11245,27284
0,11246,27321
0,11247,27209
0,11248,27210
0,11249,27265
0,11250,27191
0,11251,27302
0,11252,27246
0,11253,27913
0,11254,27247
0,11255,27302
0,11256,27209
0,11257,27283
0,11258,27302
0,11259,27247
0,11260,27339
0,11261,27210
0,11262,27821
0,11263,27283
0,11264,27561
0,11265,27191
0,11266,27284
0,11267,27191
0,11268,27228
0,11269,27191
0,11270,27265
0,11271,27191
0,11272,27710
0,11273,27209
0,11274,27210
0,11275,27247
0,11276,27191
0,11277,27265
0,11278,27247
0,11279,27135
0,11280,27413
0,11281,26988
0,11282,27468
0,11283,27080
0,11284,27246
0,11285,27117
0,11286,27376
0,11287,27191
0,11288,27173
0,11289,27172
0,11290,27210
0,11291,57061
0,11292,29209
0,11293,27006
0,11294,27284
0,11295,27321
0,11296,27450
0,11297,27321
0,11298,27302
0,11299,27247
0,11300,27265
0,11301,27858
0,11302,27265
0,11303,27284
0,11304,27283
0,11305,27283
0,11306,27302
0,11307,27302
0,11308,27302
0,11309,27302
0,11310,27283
0,11311,27784
0,11312,27228
0,11313,27246
0,11314,27283
0,11315,27302
0,11316,27265
0,11317,27302
0,11318,27283
0,11319,27302
0,11320,31247
0,11321,27339
0,11322,27339
0,11323,27395
0,11324,27209
0,11325,27302
0,11326,27265
0,11327,27284
0,11328,27302
0,11329,27210
0,11330,27709
0,11331,27191
0,11332,27302
0,11333,27210
0,11334,27284
0,11335,27246
0,11336,27283
0,11337,27283
0,11338,27284
0,11339,27228
0,11340,27784
0,11341,27228
0,11342,27321
0,11343,27265
0,11344,27284
0,11345,27302
0,11346,27320
0,11347,27247
0,11348,27246
0,11349,27227
0,11350,27542
0,11351,27488
0,11352,27284
0,11353,27302
0,11354,27283
0,11355,27320
0,11356,27321
0,11357,27283
0,11358,27265
0,11359,27728
0,11360,27321
0,11361,27284
0,11362,27320
0,11363,27247
0,11364,27320
0,11365,27283
0,11366,27302
0,11367,27284
0,11368,27265
0,11369,27598
0,11370,27302
0,11371,27210
0,11372,27228
0,11373,27265
0,11374,27265
0,11375,28616
0,11376,27802
0,11377,27321
0,11378,27265
0,11379,27524
0,11380,27413
0,11381,27321
0,11382,27154
0,11383,27283
0,11384,27210
0,11385,27191
0,11386,27135
0,11387,27191
0,11388,27839
0,11389,27580
0,11390,27117
0,11391,27210
0,11392,27154
0,11393,27209
0,11394,27210
0,11395,27172
0,11396,27136
0,11397,27246
0,11398,27710
0,11399,27487
0,11400,27135
0,11401,27154
0,11402,27191
0,11403,27154
0,11404,27209
0,11405,27320
0,11406,26876
0,11407,27080
0,11408,27450
0,11409,27376
0,11410,27431
0,11411,27154
0,11412,27395
0,11413,27117
0,11414,27191
0,11415,27191
0,11416,27154
0,11417,27136
0,11418,27617
0,11419,27172
0,11420,27357
0,11421,27284
0,11422,27339
0,11423,27376
0,11424,27265
0,11425,27376
0,11426,27228
0,11427,27783
0,11428,27561
0,11429,27376
0,11430,27376
0,11431,27339
0,11432,27395
0,11433,27468
0,11434,27321
0,11435,27561
0,11436,27450
0,11437,27913
0,11438,27506
0,11439,27394
0,11440,27376
0,11441,27320
0,11442,27228
0,11443,27302
0,11444,27357
0,11445,27487
0,11446,27505
0,11447,28099
0,11448,27468
0,11449,27450
0,11450,27247
0,11451,27450
0,11452,27469
0,11453,27339
0,11454,27524
0,11455,27451
0,11456,28061
0,11457,27431
0,11458,27376
0,11459,27210
0,11460,27432
0,11461,27506
0,11462,27302
0,11463,27116
0,11464,27394
0,11465,27395
0,11466,27950
0,11467,27247
0,11468,27394
0,11469,27320
0,11470,27247
0,11471,27283
0,11472,27302
0,11473,27302
0,11474,27247
0,11475,27302
0,11476,27746
0,11477,27432
0,11478,27339
0,11479,27376
0,11480,27395
0,11481,27320
0,11482,27376
0,11483,27320
0,11484,27376
0,11485,27339
0,11486,28653
0,11487,27746
0,11488,27283
0,11489,27247
0,11490,27135
0,11491,27153
0,11492,27135
0,11493,27228
0,11494,27284
0,11495,27894
0,11496,27320
0,11497,27284
0,11498,27339
0,11499,27265
0,11500,27190
0,11501,27191
0,11502,27432
0,11503,27135
0,11504,27302
0,11505,27857
0,11506,27191
0,11507,27247
0,11508,27321
0,11509,27246
0,11510,27228
0,11511,27321
0,11512,27172
0,11513,27376
0,11514,27283
0,11515,27839
0,11516,27376
0,11517,27209
0,11518,27191
0,11519,26821
0,11520,27042
0,11521,27228
0,11522,27283
0,11523,27284
0,11524,27691
0,11525,27154
0,11526,27191
0,11527,27210
0,11528,27246
0,11529,27320
0,11530,27247
0,11531,27228
0,11532,27173
0,11533,27154
0,11534,27691
0,11535,27228
0,11536,27339
0,11537,27080
0,11538,27320
0,11539,27191
0,11540,27135
0,11541,27210
0,11542,27339
0,11543,27172
0,11544,27802
0,11545,27321
0,11546,27154
0,11547,27117
0,11548,27135
0,11549,27228
0,11550,27339
0,11551,27284
0,11552,27173
0,11553,30969
0,11554,27283
0,11555,27117
0,11556,27246
0,11557,27191
0,11558,27136
0,11559,27228
0,11560,27173
0,11561,27247
0,11562,27191
0,11563,27654
0,11564,27247
0,11565,27117
0,11566,27191
0,11567,27136
0,11568,27154
0,11569,27283
0,11570,27339
0,11571,27117
0,11572,27228
0,11573,27710
0,11574,27321
0,11575,27080
0,11576,26968
0,11577,27172
0,11578,27154
0,11579,27191
0,11580,27284
0,11581,27284
0,11582,27228
0,11583,27635
0,11584,27228
0,11585,27339
0,11586,27265
0,11587,27209
0,11588,27117
0,11589,27191
0,11590,27098
0,11591,27173
0,11592,27784
0,11593,23469
0,11594,23099
0,11595,23228
0,11596,23043
0,11597,23136
0,11598,23228
0,11599,23136
0,11600,23191
0,11601,23247
0,11602,28617
0,11603,28042
0,11604,27395
0,11605,27357
0,11606,27283
0,11607,27469
0,11608,27432
0,11609,27246
0,11610,27339
0,11611,27173
0,11612,27821
0,11613,27320
0,11614,27654
0,11615,27209
0,11616,27376
0,11617,27302
0,11618,27394
0,11619,27172
0,11620,27284
0,11621,28857
0,11622,27413
0,11623,27302
0,11624,27265
0,11625,27265
0,11626,27228
0,11627,27154
0,11628,27209
0,11629,27210
0,11630,26969
0,11631,27488
0,11632,27450
0,11633,27302
0,11634,27191
0,11635,27209
0,11636,27302
0,11637,27247
0,11638,27209
0,11639,27228
0,11640,27247
0,11641,27877
0,11642,27302
0,11643,27210
0,11644,27265
0,11645,27247
0,11646,27191
0,11647,27339
0,11648,27357
0,11649,27247
0,11650,27228
0,11651,27783
0,11652,27432
0,11653,27209
0,11654,27284
0,11655,27339
0,11656,27339
0,11657,27246
0,11658,27320
0,11659,27191
0,11660,29506
0,11661,27394
0,11662,27339
0,11663,27247
0,11664,27376
0,11665,27302
0,11666,27432
0,11667,27505
0,11668,27320
0,11669,27172
0,11670,31377
0,11671,27450
0,11672,27265
0,11673,27302
0,11674,27209
0,11675,27358
0,11676,27376
0,11677,27247
0,11678,27247
0,11679,27154
0,11680,27894
0,11681,27394
0,11682,27358
0,11683,27450
0,11684,27357
0,11685,27580
0,11686,27654
0,11687,26894
0,11688,27117
0,11689,30802
0,11690,27413
0,11691,27376
0,11692,27228
0,11693,27191
0,11694,27283
0,11695,27284
0,11696,27265
0,11697,27172
0,11698,27172
0,11699,31950
0,11700,27802
0,11701,27339
0,11702,27432
0,11703,27265
0,11704,27321
0,11705,27228
0,11706,27339
0,11707,27561
0,11708,27376
0,11709,30728
0,11710,27580
0,11711,27302
0,11712,27228
0,11713,27357
0,11714,27525
0,11715,27746
0,11716,27228
0,11717,27598
0,11718,27339
0,11719,27876
0,11720,27395
0,11721,27635
0,11722,27302
0,11723,27302
0,11724,27525
0,11725,27339
0,11726,27414
0,11727,27450
0,11728,29098
0,11729,27358
0,11730,27339
0,11731,27302
0,11732,27321
0,11733,27413
0,11734,27284
0,11735,27209
0,11736,27265
0,11737,27209
0,11738,31079
0,11739,27876
0,11740,27265
0,11741,27302
0,11742,27209
0,11743,27413
0,11744,27079
0,11745,27024
0,11746,27395
0,11747,27265
0,11748,27858
0,11749,27339
0,11750,27283
0,11751,27210
0,11752,27394
0,11753,27321
0,11754,27431
0,11755,27340
0,11756,27358
0,11757,31043
0,11758,27487
0,11759,27413
0,11760,27543
0,11761,27376
0,11762,27542
0,11763,27488
0,11764,27894
0,11765,27357
0,11766,27599
0,11767,28506
0,11768,27283
0,11769,27413
0,11770,27413
0,11771,27265
0,11772,27283
0,11773,27246
0,11774,27302
0,11775,27265
0,11776,28320
0,11777,31024
0,11778,27691
0,11779,27136
0,11780,27432
0,11781,27617
0,11782,27117
0,11783,27376
0,11784,27525
0,11785,27320
0,11786,28895
0,11787,27154
0,11788,27432
0,11789,27043
0,11790,27246
0,11791,27302
0,11792,27247
0,11793,27098
0,11794,27080
0,11795,27173
0,11796,31673
0,11797,27524
0,11798,27505
0,11799,27784
0,11800,27450
0,11801,27098
0,11802,27154
0,11803,26914
0,11804,27135
0,11805,27061
0,11806,30320
0,11807,27414
0,11808,27895
0,11809,27136
0,11810,27376
0,11811,27043
0,11812,27116
0,11813,27062
0,11814,27061
0,11815,27116
0,11816,27580
0,11817,27358
0,11818,27043
0,11819,27339
0,11820,27283
0,11821,27135
0,11822,27061
0,11823,27284
0,11824,27006
0,11825,30672
0,11826,27172
0,11827,27135
0,11828,27098
0,11829,27228
0,11830,27377
0,11831,27209
0,11832,27098
0,11833,27210
0,11834,27025
0,11835,30691
0,11836,27506
0,11837,27209
0,11838,27506
0,11839,26968
0,11840,27024
0,11841,27358
0,11842,27135
0,11843,27136
0,11844,27191
0,11845,30598
0,11846,27190
0,11847,27135
0,11848,27228
0,11849,27246
0,11850,27117
0,11851,27154
0,11852,27061
0,11853,27117
0,11854,30561
0,11855,27154
0,11856,27246
0,11857,27080
0,11858,26932
0,11859,26784
0,11860,26895
0,11861,27246
0,11862,27339
0,11863,27043
0,11864,30635
0,11865,27302
0,11866,27469
0,11867,27210
0,11868,27098
0,11869,27062
0,11870,26913
0,11871,27191
0,11872,27172
0,11873,27469
0,11874,31339
0,11875,27876
0,11876,27209
0,11877,27061
0,11878,27283
0,11879,26969
0,11880,27079
0,11881,27228
0,11882,27228
0,11883,27191
0,11884,27617
0,11885,27191
0,11886,27320
0,11887,27080
0,11888,27098
0,11889,27154
0,11890,27024
0,11891,26988
0,11892,27042
0,11893,30783
0,11894,27210
0,11895,27025
0,11896,27099
0,11897,27061
0,11898,27098
0,11899,27154
0,11900,27154
0,11901,27154
0,11902,27117
0,11903,30505
0,11904,27283
0,11905,27099
0,11906,27098
0,11907,27117
0,11908,26968
0,11909,27080
0,11910,27154
0,11911,27154
0,11912,27042
0,11913,27728
0,11914,27079
0,11915,27025
0,11916,26765
0,11917,26913
0,11918,27284
0,11919,27339
0,11920,27450
0,11921,27376
0,11922,30821
0,11923,27469
0,11924,27209
0,11925,27432
0,11926,27283
0,11927,27450
0,11928,27043
0,11929,27191
0,11930,27154
0,11931,27173
0,11932,30505
0,11933,27487
0,11934,27172
0,11935,27061
0,11936,27154
0,11937,27413
0,11938,27117
0,11939,27117
0,11940,27191
0,11941,27098
0,11942,30598
0,11943,27265
0,11944,27172
0,11945,27209
0,11946,27209
0,11947,27228
0,11948,27210
0,11949,27024
0,11950,27117
0,11951,27153
0,11952,66524
0,11953,27431
0,11954,27414
0,11955,27283
0,11956,27283
0,11957,27302
0,11958,27525
0,11959,27598
0,11960,27265
0,11961,27839
0,11962,27525
0,11963,27190
0,11964,27302
0,11965,27172
0,11966,27209
0,11967,27728
0,11968,27321
0,11969,27117
0,11970,27358
0,11971,27690
0,11972,27135
0,11973,27099
0,11974,27117
0,11975,26784
0,11976,27209
0,11977,27246
0,11978,27247
0,11979,27136
0,11980,27135
0,11981,27728
0,11982,27154
0,11983,27210
0,11984,27339
0,11985,27469
0,11986,27468
0,11987,27043
0,11988,27061
0,11989,27061
0,11990,27413
0,11991,27227
0,11992,27339
0,11993,27543
0,11994,27284
0,11995,27228
0,11996,27135
0,11997,27413
0,11998,27209
0,11999,27246
0,12000,27839
0,12001,27210
0,12002,27228
0,12003,27172
0,12004,27190
0,12005,27154
0,12006,27265
0,12007,27247
0,12008,27265
0,12009,27191
0,12010,27914
0,12011,27191
0,12012,27469
0,12013,27302
0,12014,27358
0,12015,27376
0,12016,27358
0,12017,27339
0,12018,27172
0,12019,31228
0,12020,27413
0,12021,27357
0,12022,27191
0,12023,27450
0,12024,27210
0,12025,27228
0,12026,27321
0,12027,27172
0,12028,27228
0,12029,27839
0,12030,27154
0,12031,27005
0,12032,26932
0,12033,27265
0,12034,27136
0,12035,27265
0,12036,27283
0,12037,27283
0,12038,27191
0,12039,27987
0,12040,27246
0,12041,27487
0,12042,27228
0,12043,27154
0,12044,27209
0,12045,27227
0,12046,27283
0,12047,27228
0,12048,27302
0,12049,27728
0,12050,27321
0,12051,27191
0,12052,27265
0,12053,27265
0,12054,27042
0,12055,27228
0,12056,27673
0,12057,27228
0,12058,27987
0,12059,27358
